destport,protocol,tag
5,narp,tag9
1,snp,tag8
15,wsn,tag8
12,iso-ip,tag1
9,eigrp,tag3
18,encap,tag8
17,wb-mon,tag9
9,mobility header,tag7
4,wesp,tag1
5,i-nlsp,tag1
19,ipcv,tag5
2,3pc,tag7
7,mfe-nsp,tag5
6,wb-expak,tag5
19,xnet,tag8
10,ipv4,tag2
19,compaq-peer,tag1
7,ethernet,tag3
2,iplt,tag8
11,a/n,tag8
11,udplite,tag8
14,rohc,tag7
9,sm (deprecated),tag9
0,rsvp,tag5
1,hip,tag7
16,compaq-peer,tag6
15,cbt,tag7
4,iso-tp4,tag8
18,rohc,tag3
11,trunk-2,tag2
6,vines,tag2
9,shim6,tag1
7,mfe-nsp,tag9
12,ippc,tag4
5,sps,tag3
4,idrp,tag2
1,mfe-nsp,tag5
2,sm (deprecated),tag6
19,crudp,tag5
14,wb-mon,tag6
8,manet,tag5
3,encap,tag1
13,vines,tag6
7,cftp,tag7
0,ipx-in-ip,tag9
0,wb-mon,tag4
16,idrp,tag5
3,uti,tag3
0,igmp,tag2
19,sat-expak,tag1
1,idpr,tag8
13,aris,tag7
10,mfe-nsp,tag8
8,ipx-in-ip,tag8
5,ax.25,tag7
19,iptm,tag2
7,srp,tag9
13,cftp,tag8
18,emcon,tag8
1,stp,tag2
11,etherip,tag4
10,etherip,tag2
14,iatp,tag8
12,ipv6-route,tag8
0,encap,tag5
4,pim,tag8
2,netblt,tag4
3,vmtp,tag5
13,min-ipv4,tag5
12,dccp,tag2
16,mobility header,tag5
15,cphb,tag9
13,dsr,tag4
1,nsfnet-igp,tag9
6,emcon,tag3
16,cbt,tag1
12,tcp,tag4
12,wb-mon,tag5
9,ipcv,tag1
17,3pc,tag3
10,scc-sp,tag5
13,fc,tag10
6,isis over ipv4,tag2
7,vrrp,tag10
11,wesp,tag8
0,ipv6-opts,tag1
11,iso-tp4,tag7
11,sps,tag9
14,qnx,tag1
7,larp,tag2
11,esp,tag1
14,mfe-nsp,tag5
4,vines,tag6
2,i-nlsp,tag2
16,mobility header,tag6
7,rsvp,tag4
4,encap,tag1
11,trunk-2,tag8
16,udplite,tag2
19,tcf,tag4
4,idpr-cmtp,tag5
3,ipx-in-ip,tag3
9,pim,tag9
0,compaq-peer,tag2
8,qnx,tag5
19,eigrp,tag8
8,mtp,tag2
4,st,tag10
8,i-nlsp,tag9
16,crudp,tag5
16,ipv6,tag6
13,udplite,tag2
15,stp,tag6
0,snp,tag8
5,ipv6-frag,tag3
4,ipcomp,tag9
13,ipv6-route,tag5
17,tcp,tag8
14,gmtp,tag10
2,udplite,tag1
19,rsvp-e2e-ignore,tag9
18,xns-idp,tag8
14,secure-vmtp,tag2
8,leaf-1,tag5
12,l2tp,tag4
10,chaos,tag1
6,gmtp,tag8
9,ipip,tag4
19,trunk-2,tag5
19,esp,tag3
11,aris,tag1
16,fire,tag9
10,sm (deprecated),tag3
19,egp,tag4
7,sun-nd,tag6
5,mtp,tag6
9,qnx,tag7
16,snp,tag1
13,vrrp,tag5
3,prm,tag10
1,tp++,tag4
4,xns-idp,tag3
17,ax.25,tag8
6,iso-ip,tag2
6,ippc,tag9
2,ethernet,tag9
12,swipe (deprecated),tag1
8,st,tag3
8,egp,tag7
9,xns-idp,tag7
2,cpnx,tag8
7,ipv6,tag8
0,argus (deprecated),tag10
3,ggp,tag8
17,encap,tag2
1,gmtp,tag2
10,xns-idp,tag1
11,idpr-cmtp,tag2
0,sprite-rpc,tag6
5,prm,tag8
5,sctp,tag1
9,trunk-1,tag6
12,igmp,tag3
1,il,tag7
2,narp,tag9
18,micp (deprecated),tag3
0,tp++,tag10
9,mux,tag2
5,ipcv,tag6
12,merit-inp,tag2
2,pgm,tag7
12,sprite-rpc,tag1
2,argus (deprecated),tag3
8,pipe,tag10
2,encap,tag5
15,uti,tag9
8,dccp,tag8
7,iso-tp4,tag7
12,ddp,tag2
15,igmp,tag6
3,stp,tag6
2,ipv6-route,tag4
15,ipv6-route,tag10
11,sat-expak,tag10
10,mux,tag3
0,eigrp,tag4
10,irtp,tag3
18,sat-mon,tag10
0,crtp,tag8
17,argus (deprecated),tag9
14,cpnx,tag5
8,sun-nd,tag5
13,wb-mon,tag10
10,mux,tag4
9,hopopt,tag1
7,visa,tag3
9,rdp,tag9
12,etherip,tag7
3,ddp,tag1
18,ptp,tag6
12,xtp,tag3
0,secure-vmtp,tag10
12,mtp,tag6
16,kryptolan,tag3
0,esp,tag3
5,ipv6-frag,tag10
10,scc-sp,tag6
15,esp,tag4
15,cftp,tag6
2,uti,tag6
12,sat-expak,tag6
9,rsvp-e2e-ignore,tag7
2,idpr-cmtp,tag3
11,3pc,tag4
0,ggp,tag5
18,hmp,tag9
11,dgp,tag7
17,visa,tag2
0,stp,tag10
13,mtp,tag10
14,udp,tag10
14,nvp-ii,tag7
10,wb-expak,tag5
10,fire,tag5
0,tcf,tag2
15,wb-expak,tag5
13,sun-nd,tag2
2,rsvp,tag5
5,nsfnet-igp,tag9
13,idpr,tag1
18,st,tag7
18,vines,tag4
1,ipv6-route,tag3
14,sdrp,tag2
4,ddp,tag5
2,ddp,tag7
3,eigrp,tag3
11,ddx,tag5
5,sat-mon,tag10
17,udp,tag8
14,eigrp,tag4
17,etherip,tag6
17,gre,tag6
10,tp++,tag9
2,idpr-cmtp,tag2
8,pipe,tag3
15,pvp,tag2
9,leaf-2,tag1
0,i-nlsp,tag10
2,leaf-1,tag1
5,prm,tag5
18,crudp,tag6
17,chaos,tag10
14,sat-mon,tag3
19,tcp,tag6
19,ggp,tag4
1,cpnx,tag8
11,wb-expak,tag5
0,qnx,tag4
1,vrrp,tag4
10,pipe,tag8
2,gre,tag8
14,xnet,tag4
13,trunk-1,tag5
12,trunk-2,tag1
14,ipv4,tag10
17,gmtp,tag10
2,ospfigp,tag2
9,i-nlsp,tag3
10,trunk-1,tag3
4,sdrp,tag4
18,dccp,tag1
10,ipv6-icmp,tag4
15,swipe (deprecated),tag1
15,crtp,tag2
6,fire,tag10
7,ggp,tag10
7,ipcomp,tag5
7,ah,tag8
4,wesp,tag2
0,ax.25,tag7
15,iptm,tag4
17,gmtp,tag3
16,crtp,tag5
11,sat-expak,tag7
15,l2tp,tag4
11,irtp,tag10
8,sat-mon,tag6
0,sat-mon,tag9
7,dcn-meas,tag2
6,rsvp,tag2
12,icmp,tag9
17,tcp,tag3
1,igp,tag6
0,isis over ipv4,tag3
19,cphb,tag9
6,sscopmce,tag9
3,egp,tag9
1,ipcomp,tag6
14,cbt,tag2
19,esp,tag5
11,dccp,tag10
7,narp,tag7
16,gre,tag8
10,dsr,tag7
12,ospfigp,tag3
4,esp,tag1
19,idrp,tag4
19,leaf-1,tag9
16,uti,tag1
11,sun-nd,tag6
0,pup,tag9
8,sctp,tag1
18,irtp,tag4
11,visa,tag6
14,br-sat-mon,tag7
3,ippc,tag6
10,sscopmce,tag10
17,rvd,tag9
10,rvd,tag3
11,snp,tag3
6,udp,tag10
9,pim,tag10
3,iso-tp4,tag3
4,i-nlsp,tag9
18,sps,tag9
0,ah,tag9
9,tp++,tag7
10,tcp,tag3
4,ipip,tag9
16,tp++,tag9
0,qnx,tag3
6,visa,tag8
0,wb-expak,tag10
5,tp++,tag8
16,srp,tag3
19,iptm,tag3
8,esp,tag5
10,iso-tp4,tag7
11,xns-idp,tag3
6,sscopmce,tag6
1,smp,tag1
11,igp,tag8
4,ddx,tag5
10,ipip,tag6
5,ipx-in-ip,tag3
18,tcf,tag4
11,cphb,tag2
5,vrrp,tag10
10,manet,tag3
15,udplite,tag8
3,argus (deprecated),tag5
19,ethernet,tag10
1,icmp,tag1
14,hmp,tag6
18,iso-ip,tag3
12,hopopt,tag3
7,smp,tag5
14,iptm,tag7
3,nsh,tag7
8,hmp,tag8
6,bbn-rcc-mon,tag4
6,skip,tag3
5,ipv6-icmp,tag7
5,sctp,tag3
2,ipx-in-ip,tag5
9,fc,tag4
14,ggp,tag8
13,ospfigp,tag7
12,netblt,tag3
19,il,tag7
1,sat-expak,tag6
11,rsvp-e2e-ignore,tag7
18,sun-nd,tag10
16,xns-idp,tag10
11,pvp,tag9
16,netblt,tag1
3,st,tag6
7,iso-ip,tag9
1,ah,tag2
6,emcon,tag2
14,ipv4,tag6
0,aggfrag,tag10
19,aris,tag4
0,smp,tag5
2,cphb,tag10
7,icmp,tag3
4,ipcv,tag9
9,idpr-cmtp,tag3
4,swipe (deprecated),tag1
4,kryptolan,tag6
15,ipv4,tag5
19,pim,tag10
15,tp++,tag4
3,iatp,tag5
6,xtp,tag8
5,vmtp,tag10
18,ptp,tag9
6,chaos,tag7
15,st,tag5
15,iso-ip,tag3
6,mtp,tag1
0,tcp,tag8
4,shim6,tag7
15,icmp,tag3
11,swipe (deprecated),tag10
11,prm,tag3
13,sat-expak,tag4
7,xnet,tag5
16,xnet,tag7
2,sat-expak,tag10
18,mpls-in-ip,tag7
3,secure-vmtp,tag6
4,tcp,tag3
12,ipv6,tag5
18,mobility header,tag10
11,tcf,tag2
7,ipv4,tag3
12,xns-idp,tag6
18,mux,tag6
13,isis over ipv4,tag5
2,iso-tp4,tag3
3,xns-idp,tag1
7,3pc,tag4
5,kryptolan,tag7
17,stp,tag7
9,cbt,tag10
18,a/n,tag6
0,iso-tp4,tag10
9,wb-expak,tag1
18,chaos,tag1
15,sctp,tag10
16,srp,tag9
19,aris,tag5
11,compaq-peer,tag3
10,argus (deprecated),tag3
9,fire,tag4
17,dsr,tag3
10,irtp,tag5
17,irtp,tag4
18,nvp-ii,tag10
7,rdp,tag1
9,scps,tag2
19,ggp,tag6
10,leaf-2,tag1
8,wsn,tag3
8,l2tp,tag3
12,snp,tag1
16,qnx,tag3
5,emcon,tag10
10,icmp,tag4
11,crudp,tag3
13,mtp,tag1
17,fc,tag5
11,mpls-in-ip,tag2
10,argus (deprecated),tag7
15,pgm,tag2
1,etherip,tag9
17,trunk-1,tag7
16,ipv6,tag7
2,il,tag2
6,tp++,tag7
17,dcn-meas,tag5
3,mfe-nsp,tag2
8,iso-tp4,tag6
15,idpr-cmtp,tag3
8,tcp,tag10
9,trunk-1,tag5
1,compaq-peer,tag1
16,hmp,tag3
17,ggp,tag2
17,kryptolan,tag1
5,tcp,tag8
11,mpls-in-ip,tag1
12,merit-inp,tag5
11,ah,tag2
10,dsr,tag8
14,etherip,tag10
9,xns-idp,tag6
18,isis over ipv4,tag6
9,hopopt,tag10
17,leaf-1,tag5
12,ipx-in-ip,tag5
11,chaos,tag9
14,sctp,tag1
7,ipv6-icmp,tag8
13,ipip,tag7
0,ax.25,tag9
3,igp,tag4
1,cphb,tag1
2,pvp,tag5
9,iatp,tag6
8,sscopmce,tag10
2,rsvp-e2e-ignore,tag6
13,fire,tag5
5,iso-tp4,tag6
19,rdp,tag3
17,ax.25,tag1
6,min-ipv4,tag2
3,sdrp,tag8
14,sun-nd,tag4
6,ax.25,tag7
5,ethernet,tag7
3,crudp,tag9
16,sdrp,tag4
11,sat-mon,tag1
16,cftp,tag3
2,ptp,tag10
9,dsr,tag2
12,sm (deprecated),tag4
16,ospfigp,tag8
17,qnx,tag6
17,st,tag6
18,dgp,tag5
12,ospfigp,tag9
17,bna,tag3
11,pipe,tag2
15,ipx-in-ip,tag9
0,fc,tag2
5,crudp,tag9
5,sctp,tag5
1,udp,tag2
0,rdp,tag7
10,sat-mon,tag10
19,ax.25,tag3
12,ippc,tag2
6,ddp,tag5
5,qnx,tag4
4,ptp,tag3
19,cpnx,tag7
9,fc,tag9
19,ipip,tag2
3,scc-sp,tag2
9,igp,tag6
18,nvp-ii,tag2
6,ipv6,tag6
6,ipv6-opts,tag8
13,swipe (deprecated),tag9
7,shim6,tag6
3,dcn-meas,tag9
14,merit-inp,tag7
17,encap,tag9
17,xnet,tag6
4,leaf-1,tag4
8,udp,tag1
13,shim6,tag3
17,smp,tag10
5,swipe (deprecated),tag7
4,kryptolan,tag8
15,idpr,tag2
13,sun-nd,tag10
12,cphb,tag5
16,fc,tag2
12,udp,tag7
7,wesp,tag9
5,xns-idp,tag2
11,udp,tag8
13,dcn-meas,tag1
16,pim,tag3
1,encap,tag2
1,nvp-ii,tag1
19,scc-sp,tag5
15,ipv6-opts,tag1
14,trunk-1,tag1
13,pgm,tag7
13,compaq-peer,tag4
17,nsh,tag8
11,kryptolan,tag5
18,hopopt,tag3
11,sprite-rpc,tag8
10,iplt,tag2
10,ddp,tag2
19,xnet,tag9
14,stp,tag1
15,chaos,tag1
1,xnet,tag3
18,shim6,tag9
6,icmp,tag10
17,argus (deprecated),tag6
1,sps,tag3
11,l2tp,tag6
2,smp,tag2
0,mfe-nsp,tag1
14,fire,tag7
19,esp,tag7
13,pipe,tag6
3,udp,tag8
10,tcf,tag10
6,cbt,tag6
2,eigrp,tag6
4,idpr-cmtp,tag8
16,tlsp,tag6
13,gre,tag10
2,sun-nd,tag10
1,sm (deprecated),tag6
6,pup,tag9
1,ax.25,tag10
19,wb-expak,tag3
10,scc-sp,tag3
15,icmp,tag4
10,uti,tag2
16,ipx-in-ip,tag8
7,udp,tag10
1,irtp,tag10
16,igp,tag2
11,trunk-1,tag2
19,ipcomp,tag6
13,pvp,tag1
1,ippc,tag10
2,sscopmce,tag2
0,sctp,tag6
19,trunk-2,tag1
5,il,tag5
10,tcp,tag4
10,ippc,tag1
5,mobility header,tag4
4,stp,tag3
15,pup,tag8
6,chaos,tag5
7,isis over ipv4,tag4
9,il,tag1
19,sat-expak,tag3
18,xtp,tag8
8,idrp,tag5
15,secure-vmtp,tag5
18,scps,tag7
8,a/n,tag8
18,ipip,tag7
11,sun-nd,tag1
6,rohc,tag7
1,iptm,tag3
6,ah,tag8
13,chaos,tag1
18,pgm,tag7
8,udp,tag6
7,ggp,tag4
17,hmp,tag10
17,eigrp,tag2
13,idpr-cmtp,tag7
3,wsn,tag7
14,igp,tag4
8,manet,tag9
10,ptp,tag2
17,sprite-rpc,tag2
8,ggp,tag5
15,pup,tag1
9,tcf,tag5
7,bbn-rcc-mon,tag2
19,ippc,tag4
17,scc-sp,tag1
3,ippc,tag10
17,uti,tag7
4,pim,tag1
4,rsvp-e2e-ignore,tag9
6,tlsp,tag8
5,ah,tag10
2,visa,tag6
17,sdrp,tag4
5,vmtp,tag1
10,st,tag8
19,stp,tag6
11,tlsp,tag1
17,ipcv,tag5
12,tcp,tag3
17,uti,tag9
11,nsh,tag10
8,shim6,tag5
4,pnni,tag7
1,etherip,tag4
4,rdp,tag4
17,scc-sp,tag6
17,gre,tag5
10,tcp,tag5
9,hmp,tag2
17,a/n,tag7
13,compaq-peer,tag1
0,pipe,tag2
8,mobility header,tag7
7,mux,tag8
7,sun-nd,tag7
13,rohc,tag10
0,aris,tag5
8,aggfrag,tag8
0,visa,tag7
5,nvp-ii,tag1
3,nsfnet-igp,tag9
8,nvp-ii,tag8
13,kryptolan,tag4
2,scc-sp,tag1
1,il,tag6
17,i-nlsp,tag8
6,wsn,tag6
11,fc,tag6
5,il,tag7
15,hmp,tag2
18,xns-idp,tag10
5,snp,tag1
7,xtp,tag6
6,mfe-nsp,tag9
13,merit-inp,tag6
8,cphb,tag6
5,gre,tag5
1,tcp,tag4
5,sm (deprecated),tag3
11,aggfrag,tag3
4,sun-nd,tag9
16,mfe-nsp,tag6
16,cpnx,tag10
14,gmtp,tag1
8,gmtp,tag7
18,l2tp,tag3
3,mux,tag9
19,ipv6-opts,tag6
19,egp,tag6
11,l2tp,tag2
8,mpls-in-ip,tag7
9,compaq-peer,tag1
8,xtp,tag1
12,visa,tag10
10,rsvp-e2e-ignore,tag2
2,netblt,tag2
1,ax.25,tag2
7,manet,tag7
13,idrp,tag4
7,hopopt,tag4
14,shim6,tag8
9,pipe,tag10
13,ifmp,tag7
16,shim6,tag7
14,scc-sp,tag7
12,encap,tag7
0,encap,tag10
8,igp,tag7
6,hip,tag2
8,iatp,tag7
13,srp,tag7
14,fc,tag4
2,il,tag5
19,secure-vmtp,tag2
4,stp,tag1
8,sm (deprecated),tag7
8,cftp,tag6
3,xnet,tag10
19,idpr,tag9
7,ggp,tag8
6,ggp,tag7
19,idpr-cmtp,tag7
9,isis over ipv4,tag2
14,igp,tag1
9,tlsp,tag3
15,etherip,tag9
8,udp,tag3
13,scps,tag8
18,esp,tag6
9,scc-sp,tag2
1,micp (deprecated),tag3
6,ospfigp,tag2
5,scc-sp,tag6
8,il,tag2
2,larp,tag10
8,ipv6-icmp,tag6
13,ipv6-route,tag10
13,xtp,tag10
18,tcf,tag6
14,snp,tag8
18,iplt,tag3
19,cftp,tag9
7,wb-expak,tag6
4,chaos,tag5
8,ipv6,tag10
15,pipe,tag3
1,wb-mon,tag2
2,pgm,tag1
8,fc,tag4
19,ipcv,tag10
19,igp,tag4
12,pup,tag5
15,rsvp,tag6
7,pgm,tag8
2,pipe,tag6
16,il,tag8
6,sm (deprecated),tag2
16,skip,tag9
14,ax.25,tag8
5,hip,tag9
13,sprite-rpc,tag2
9,mtp,tag7
10,sm (deprecated),tag5
12,pvp,tag1
12,tcp,tag10
4,micp (deprecated),tag10
12,smp,tag4
0,il,tag8
19,hip,tag2
4,wb-mon,tag8
13,egp,tag2
6,netblt,tag3
8,gmtp,tag9
6,compaq-peer,tag6
6,secure-vmtp,tag4
9,netblt,tag1
18,hmp,tag6
9,hopopt,tag6
19,hopopt,tag4
11,irtp,tag8
10,cbt,tag5
5,ifmp,tag1
2,eigrp,tag1
2,pim,tag8
14,chaos,tag4
13,tp++,tag7
19,pipe,tag5
10,srp,tag2
5,snp,tag4
19,scc-sp,tag7
8,hmp,tag9
8,dsr,tag9
11,leaf-2,tag4
4,sdrp,tag2
16,scc-sp,tag1
12,xns-idp,tag3
7,min-ipv4,tag1
18,bbn-rcc-mon,tag6
4,emcon,tag10
2,pvp,tag10
6,dsr,tag2
17,dsr,tag10
11,etherip,tag3
10,tcf,tag6
5,hmp,tag1
9,nsh,tag5
19,sun-nd,tag9
11,idrp,tag9
1,smp,tag5
17,fire,tag8
2,xns-idp,tag6
2,ipx-in-ip,tag9
2,srp,tag7
7,nsh,tag7
6,igp,tag10
7,irtp,tag10
2,ggp,tag7
10,aris,tag9
11,ipv6-icmp,tag4
15,pup,tag2
11,narp,tag9
3,wesp,tag1
13,hmp,tag2
10,sdrp,tag5
2,fc,tag6
2,tlsp,tag1
12,ipv6-frag,tag3
0,il,tag7
10,ipv6-opts,tag8
16,nvp-ii,tag2
14,pvp,tag1
1,egp,tag5
13,pgm,tag1
18,iatp,tag7
2,sps,tag1
10,scps,tag10
13,aris,tag4
7,tcf,tag8
8,iso-ip,tag1
10,sm (deprecated),tag2
8,etherip,tag4
2,sdrp,tag3
0,nsfnet-igp,tag6
11,trunk-2,tag4
16,chaos,tag7
9,micp (deprecated),tag4
18,idpr,tag2
13,igp,tag10
14,netblt,tag8
18,crudp,tag8
12,isis over ipv4,tag5
9,esp,tag2
18,br-sat-mon,tag1
19,isis over ipv4,tag9
6,encap,tag1
3,irtp,tag10
2,cbt,tag1
18,leaf-1,tag1
19,cbt,tag3
10,qnx,tag10
2,xtp,tag5
3,pvp,tag9
11,compaq-peer,tag7
8,iplt,tag8
14,mpls-in-ip,tag7
14,pipe,tag5
15,ptp,tag9
19,xnet,tag7
18,dsr,tag5
16,sps,tag1
18,isis over ipv4,tag10
6,dgp,tag4
3,xns-idp,tag3
4,ipcomp,tag3
15,fire,tag6
19,pnni,tag8
6,aris,tag9
3,dccp,tag1
1,icmp,tag4
17,bna,tag8
16,etherip,tag9
8,nvp-ii,tag1
14,scps,tag2
13,iso-ip,tag7
17,pvp,tag7
14,pgm,tag10
3,ospfigp,tag7
3,ipv6-opts,tag9
3,sm (deprecated),tag7
18,idpr-cmtp,tag1
2,irtp,tag7
15,xtp,tag3
8,ipv6-nonxt,tag4
17,sm (deprecated),tag3
4,wesp,tag4
10,srp,tag9
18,nvp-ii,tag7
5,qnx,tag3
11,vmtp,tag10
18,wsn,tag8
4,prm,tag8
4,gre,tag9
8,vrrp,tag2
8,scps,tag7
15,3pc,tag5
16,mtp,tag8
1,dcn-meas,tag1
3,br-sat-mon,tag10
5,ipcomp,tag6
16,crudp,tag1
17,ipv6-nonxt,tag6
12,iplt,tag7
10,st,tag5
5,wb-expak,tag4
5,hmp,tag9
15,ax.25,tag7
4,sat-expak,tag1
17,st,tag1
19,ax.25,tag7
19,ipv4,tag3
7,larp,tag8
14,leaf-1,tag2
18,ipv6-nonxt,tag9
6,cphb,tag9
4,isis over ipv4,tag10
14,wesp,tag8
8,etherip,tag9
16,wb-expak,tag8
8,mux,tag7
14,shim6,tag2
9,dgp,tag5
2,wesp,tag5
8,a/n,tag6
4,iplt,tag6
2,ddx,tag6
1,iplt,tag6
7,prm,tag4
1,leaf-2,tag2
18,pipe,tag7
16,scc-sp,tag5
14,isis over ipv4,tag10
11,netblt,tag9
14,ah,tag10
13,egp,tag7
14,prm,tag9
14,dcn-meas,tag10
11,tcp,tag4
15,rvd,tag8
16,sps,tag2
17,isis over ipv4,tag10
17,ipip,tag2
6,ipv6-route,tag1
4,bna,tag4
16,aris,tag2
13,cbt,tag9
17,il,tag6
10,visa,tag9
10,sprite-rpc,tag7
17,argus (deprecated),tag4
1,rdp,tag4
8,icmp,tag8
18,sm (deprecated),tag5
7,igmp,tag9
0,sps,tag3
12,aris,tag4
5,scc-sp,tag7
5,ptp,tag4
3,cbt,tag2
14,visa,tag8
16,pipe,tag5
13,nsfnet-igp,tag3
6,pgm,tag10
9,wb-mon,tag1
4,skip,tag1
10,scps,tag6
13,sprite-rpc,tag6
7,rvd,tag1
5,wesp,tag6
9,vmtp,tag2
8,tcf,tag8
10,leaf-2,tag7
12,mpls-in-ip,tag1
4,ippc,tag6
9,compaq-peer,tag10
14,a/n,tag2
0,nvp-ii,tag6
10,st,tag1
6,esp,tag9
8,rsvp-e2e-ignore,tag5
7,cftp,tag8
6,shim6,tag6
3,merit-inp,tag4
4,leaf-1,tag2
2,mobility header,tag2
2,leaf-1,tag5
13,ax.25,tag4
4,etherip,tag5
15,skip,tag5
6,idpr,tag9
12,sscopmce,tag2
18,pvp,tag6
15,xnet,tag3
1,min-ipv4,tag9
6,rsvp-e2e-ignore,tag1
9,iptm,tag4
12,cbt,tag9
6,pnni,tag4
11,wesp,tag9
6,hmp,tag3
6,swipe (deprecated),tag5
5,sat-mon,tag5
19,merit-inp,tag6
10,ipv6-frag,tag9
2,prm,tag6
19,ipcv,tag4
5,idrp,tag2
12,crudp,tag9
6,stp,tag9
2,isis over ipv4,tag9
4,ippc,tag3
3,tp++,tag8
8,netblt,tag9
0,ah,tag1
6,st,tag4
10,swipe (deprecated),tag1
5,egp,tag3
11,pgm,tag6
11,dsr,tag9
10,wb-mon,tag4
11,mpls-in-ip,tag5
5,min-ipv4,tag9
10,pipe,tag9
15,qnx,tag7
5,gmtp,tag2
9,udp,tag1
6,xns-idp,tag4
9,idrp,tag7
3,esp,tag10
3,a/n,tag8
2,hmp,tag6
14,vmtp,tag5
8,igp,tag4
9,ippc,tag3
6,ipv6-nonxt,tag5
9,ippc,tag6
16,eigrp,tag10
17,igp,tag5
19,pgm,tag2
17,ospfigp,tag4
12,xtp,tag10
15,ipip,tag7
11,fire,tag9
4,cphb,tag3
4,iso-ip,tag9
10,sdrp,tag4
15,stp,tag2
2,uti,tag4
10,aris,tag3
15,ddx,tag8
8,iso-ip,tag7
19,trunk-2,tag4
1,cpnx,tag7
8,xnet,tag4
16,bbn-rcc-mon,tag2
0,isis over ipv4,tag5
4,ipv6-route,tag4
15,i-nlsp,tag5
16,swipe (deprecated),tag4
2,ah,tag1
3,rvd,tag3
0,3pc,tag2
18,idpr-cmtp,tag6
7,ethernet,tag7
3,pgm,tag3
18,ggp,tag7
9,bbn-rcc-mon,tag1
13,pim,tag6
12,cbt,tag1
12,encap,tag5
12,hopopt,tag2
1,iso-tp4,tag8
5,udplite,tag9
2,eigrp,tag3
13,pipe,tag3
19,encap,tag2
16,visa,tag8
17,dcn-meas,tag8
15,wsn,tag4
12,rdp,tag6
1,xtp,tag8
19,crtp,tag7
3,br-sat-mon,tag7
5,ipv6-nonxt,tag5
14,cftp,tag7
9,iptm,tag10
3,cpnx,tag7
10,uti,tag5
1,visa,tag5
12,sat-mon,tag9
0,rdp,tag8
7,ipv6-icmp,tag5
17,br-sat-mon,tag8
5,ipcv,tag5
1,isis over ipv4,tag5
13,cphb,tag8
16,crudp,tag9
0,ippc,tag9
18,mtp,tag10
11,iptm,tag10
14,ipip,tag10
2,hip,tag5
10,cpnx,tag2
7,sat-mon,tag4
14,br-sat-mon,tag10
13,fc,tag3
8,rvd,tag3
12,stp,tag4
17,tlsp,tag5
6,ifmp,tag2
16,smp,tag5
14,vines,tag10
0,rsvp,tag3
4,larp,tag10
2,scps,tag10
3,cpnx,tag5
8,fire,tag2
1,uti,tag3
17,iso-tp4,tag5
0,udplite,tag8
17,chaos,tag4
16,wesp,tag4
5,iso-tp4,tag8
16,rvd,tag7
17,leaf-1,tag2
8,rdp,tag10
7,mux,tag10
2,argus (deprecated),tag5
16,wb-expak,tag7
15,ospfigp,tag4
12,ipv6,tag1
1,smp,tag7
17,tp++,tag3
12,esp,tag1
8,dcn-meas,tag6
12,iso-tp4,tag5
4,ethernet,tag3
7,ethernet,tag8
17,idpr,tag6
5,icmp,tag2
16,nvp-ii,tag7
6,tp++,tag9
10,ipv6-nonxt,tag7
12,shim6,tag2
5,a/n,tag3
12,skip,tag7
3,bbn-rcc-mon,tag5
1,larp,tag3
14,vrrp,tag5
2,aris,tag1
13,sctp,tag10
15,nvp-ii,tag3
18,irtp,tag7
15,esp,tag2
19,xns-idp,tag8
12,br-sat-mon,tag9
5,kryptolan,tag6
9,emcon,tag9
18,sat-mon,tag1
17,encap,tag8
6,sat-expak,tag10
13,hopopt,tag4
4,wb-mon,tag2
0,ggp,tag6
11,pipe,tag3
18,crtp,tag4
10,pipe,tag1
13,wsn,tag9
5,swipe (deprecated),tag1
6,iplt,tag6
7,i-nlsp,tag10
5,hopopt,tag4
9,ggp,tag1
8,micp (deprecated),tag1
16,tp++,tag8
12,compaq-peer,tag7
18,smp,tag10
16,leaf-2,tag2
16,esp,tag5
12,igmp,tag7
7,aris,tag10
4,visa,tag10
15,vmtp,tag4
12,narp,tag7
15,wesp,tag10
10,egp,tag7
9,rohc,tag9
8,ipv4,tag10
14,il,tag2
18,tlsp,tag7
6,br-sat-mon,tag2
10,tcp,tag9
9,mpls-in-ip,tag7
17,tcp,tag4
13,br-sat-mon,tag9
1,mtp,tag2
10,pgm,tag1
10,sun-nd,tag1
2,sps,tag10
13,uti,tag2
14,rsvp,tag3
7,gre,tag4
7,shim6,tag2
5,tlsp,tag7
1,shim6,tag9
5,rsvp-e2e-ignore,tag4
11,scps,tag4
7,gre,tag3
10,stp,tag3
16,bna,tag10
18,etherip,tag10
5,xtp,tag10
18,ipv6-route,tag10
11,i-nlsp,tag6
13,visa,tag7
5,argus (deprecated),tag5
19,tcf,tag6
15,sdrp,tag5
19,scps,tag5
12,mtp,tag1
12,tp++,tag2
0,xnet,tag4
8,ippc,tag1
19,dgp,tag6
4,udplite,tag5
2,l2tp,tag1
13,pim,tag10
7,esp,tag4
1,iso-ip,tag5
2,dccp,tag8
16,rvd,tag10
19,prm,tag6
16,st,tag6
7,nsh,tag2
10,bna,tag2
12,3pc,tag3
19,isis over ipv4,tag6
19,uti,tag10
6,igmp,tag2
10,3pc,tag10
15,qnx,tag6
13,min-ipv4,tag6
13,il,tag4
3,i-nlsp,tag8
7,esp,tag5
9,mobility header,tag9
18,sun-nd,tag7
19,ipv6-opts,tag2
15,sprite-rpc,tag1
8,ipv6-route,tag3
8,secure-vmtp,tag4
13,sprite-rpc,tag3
