destport,protocol,tag
14,nvp-ii,tag3
11,ipcv,tag1
14,crudp,tag3
18,ospfigp,tag10
7,nsh,tag8
3,fc,tag7
2,mtp,tag4
3,wesp,tag10
11,iatp,tag3
15,netblt,tag2
4,secure-vmtp,tag1
16,pnni,tag1
14,snp,tag5
0,secure-vmtp,tag5
2,wb-mon,tag7
10,vmtp,tag2
5,sscopmce,tag3
12,il,tag6
15,trunk-1,tag4
6,iplt,tag8
8,sun-nd,tag3
0,dcn-meas,tag3
6,nsh,tag6
12,micp (deprecated),tag10
17,bna,tag2
10,fc,tag2
9,fc,tag3
17,qnx,tag2
2,nvp-ii,tag3
7,vrrp,tag1
15,ah,tag2
11,pipe,tag8
13,shim6,tag4
15,ddp,tag7
7,ggp,tag4
12,vines,tag3
13,idrp,tag6
6,aggfrag,tag1
5,ethernet,tag2
7,idpr-cmtp,tag2
8,ifmp,tag1
6,xtp,tag1
7,sat-mon,tag4
15,egp,tag4
12,wb-expak,tag1
7,mux,tag1
9,vrrp,tag7
18,icmp,tag4
3,rsvp-e2e-ignore,tag7
0,hopopt,tag10
6,leaf-1,tag3
3,merit-inp,tag5
18,dcn-meas,tag4
18,wb-mon,tag8
3,i-nlsp,tag4
4,swipe (deprecated),tag6
15,tcf,tag6
18,3pc,tag1
1,prm,tag8
19,nvp-ii,tag3
18,iplt,tag4
10,sm (deprecated),tag9
7,ippc,tag10
13,iso-tp4,tag9
1,chaos,tag9
9,pvp,tag2
18,swipe (deprecated),tag8
5,ifmp,tag3
16,dsr,tag9
8,manet,tag5
18,ipv6-nonxt,tag5
11,encap,tag6
9,smp,tag9
11,ippc,tag6
15,mux,tag8
16,vmtp,tag10
14,ipcomp,tag1
14,dcn-meas,tag1
14,crudp,tag8
7,pvp,tag4
19,tlsp,tag5
0,ah,tag5
9,crtp,tag9
11,rdp,tag5
4,dcn-meas,tag9
7,nsfnet-igp,tag2
3,ipv6,tag7
11,crtp,tag8
6,sctp,tag4
10,idpr-cmtp,tag1
10,iatp,tag4
19,trunk-1,tag9
17,bna,tag4
1,trunk-2,tag7
1,merit-inp,tag7
3,merit-inp,tag7
11,snp,tag6
10,pgm,tag9
13,larp,tag6
8,ddx,tag5
11,hopopt,tag6
12,rohc,tag3
18,ah,tag4
7,scc-sp,tag4
14,isis over ipv4,tag4
1,nsh,tag2
8,xnet,tag5
10,skip,tag10
17,merit-inp,tag1
8,sat-expak,tag2
13,xns-idp,tag8
4,wb-expak,tag5
15,shim6,tag4
3,pim,tag4
10,netblt,tag10
2,tcf,tag9
5,ipv6-nonxt,tag9
17,merit-inp,tag8
14,secure-vmtp,tag5
3,snp,tag9
17,idpr-cmtp,tag5
9,ah,tag8
6,idpr-cmtp,tag10
0,rohc,tag9
1,xns-idp,tag3
1,ipcv,tag1
19,ifmp,tag3
17,shim6,tag5
4,ospfigp,tag4
4,pipe,tag1
0,esp,tag9
6,sdrp,tag7
6,mobility header,tag8
19,ipv6,tag8
9,secure-vmtp,tag10
16,ipx-in-ip,tag2
4,pnni,tag4
17,pim,tag4
7,pgm,tag7
9,ipcomp,tag4
3,shim6,tag10
9,nsfnet-igp,tag9
3,pup,tag6
13,ipv6-route,tag1
13,cpnx,tag6
11,rsvp-e2e-ignore,tag1
13,ggp,tag2
15,gre,tag10
18,sscopmce,tag8
2,udplite,tag1
10,trunk-2,tag5
17,fire,tag8
7,rsvp-e2e-ignore,tag1
6,ddp,tag8
2,ipv6-frag,tag1
19,igp,tag2
2,crudp,tag8
12,stp,tag6
2,iptm,tag9
19,sat-expak,tag7
13,ipv6-opts,tag8
13,ipv6-route,tag2
1,ipcomp,tag2
0,rohc,tag5
10,ipv4,tag7
18,vines,tag9
10,etherip,tag7
0,rvd,tag10
16,mux,tag6
18,igmp,tag9
9,prm,tag3
8,ipv4,tag9
7,vmtp,tag8
13,vrrp,tag5
15,wb-mon,tag5
3,dgp,tag3
5,iso-tp4,tag4
14,ipv6-route,tag6
16,ipx-in-ip,tag3
6,wb-expak,tag6
15,ptp,tag6
10,udplite,tag8
11,xnet,tag9
1,bbn-rcc-mon,tag2
2,st,tag4
5,pnni,tag2
16,iptm,tag8
0,iso-ip,tag7
14,cbt,tag8
2,narp,tag7
18,wb-mon,tag2
10,l2tp,tag4
6,dcn-meas,tag10
6,ipv6-route,tag4
8,ipv6-icmp,tag5
6,qnx,tag10
5,sctp,tag7
14,vines,tag8
19,xns-idp,tag8
8,wesp,tag10
14,iptm,tag3
1,cphb,tag4
5,rohc,tag3
11,scps,tag5
11,visa,tag6
14,ethernet,tag9
5,xns-idp,tag2
0,scps,tag2
5,idrp,tag1
8,ddx,tag4
14,narp,tag10
19,iso-tp4,tag3
9,chaos,tag1
8,wesp,tag4
15,kryptolan,tag8
14,igp,tag9
10,eigrp,tag3
11,qnx,tag4
13,cpnx,tag8
9,pim,tag6
14,cftp,tag1
7,l2tp,tag4
19,a/n,tag3
1,gre,tag4
15,stp,tag7
14,pipe,tag3
13,shim6,tag1
7,fire,tag1
7,netblt,tag6
7,trunk-2,tag3
17,narp,tag10
3,il,tag9
16,wesp,tag1
5,larp,tag7
18,ethernet,tag7
13,udp,tag4
15,aggfrag,tag9
2,bbn-rcc-mon,tag2
11,smp,tag6
10,fire,tag6
10,cbt,tag9
7,ipx-in-ip,tag3
16,iatp,tag7
18,ipv6-route,tag7
1,xtp,tag6
2,ipip,tag2
5,trunk-2,tag4
11,sun-nd,tag2
9,egp,tag9
5,trunk-1,tag2
15,ddx,tag8
10,3pc,tag1
8,sm (deprecated),tag5
10,idpr-cmtp,tag6
9,vines,tag6
6,prm,tag1
14,ifmp,tag2
1,skip,tag1
17,nsfnet-igp,tag5
8,ipv6-icmp,tag9
12,secure-vmtp,tag4
10,sscopmce,tag3
19,ipx-in-ip,tag6
8,ax.25,tag5
1,cpnx,tag4
15,iso-tp4,tag3
12,icmp,tag1
1,rsvp-e2e-ignore,tag7
12,ipip,tag6
10,sat-expak,tag10
6,vmtp,tag9
16,rsvp-e2e-ignore,tag9
0,qnx,tag7
19,tcp,tag7
15,crudp,tag10
19,argus (deprecated),tag3
4,pnni,tag9
13,tcp,tag1
8,pgm,tag9
7,larp,tag7
6,xns-idp,tag2
3,udp,tag2
9,l2tp,tag7
4,kryptolan,tag6
8,ipv6-icmp,tag8
11,wsn,tag10
9,leaf-1,tag6
19,st,tag10
5,iso-ip,tag6
5,srp,tag8
5,leaf-2,tag9
2,stp,tag2
12,ipx-in-ip,tag7
3,ippc,tag4
10,st,tag4
4,aris,tag8
4,ethernet,tag2
16,vmtp,tag4
13,tcp,tag2
19,iso-tp4,tag10
1,hmp,tag9
1,sat-mon,tag3
6,wesp,tag2
15,sscopmce,tag10
5,ipv6-opts,tag10
13,sctp,tag3
5,uti,tag5
15,emcon,tag8
4,etherip,tag6
9,ipx-in-ip,tag6
14,idpr-cmtp,tag7
15,crtp,tag1
19,ippc,tag2
11,nsfnet-igp,tag1
12,cftp,tag10
19,xns-idp,tag7
16,ippc,tag7
2,trunk-1,tag2
1,iptm,tag7
4,aris,tag7
10,nsh,tag8
11,bna,tag9
2,sctp,tag6
7,pup,tag5
0,nsh,tag8
17,ipx-in-ip,tag6
12,i-nlsp,tag2
12,ipcv,tag8
5,hmp,tag9
4,iptm,tag1
15,vines,tag8
10,rvd,tag9
12,swipe (deprecated),tag8
12,cphb,tag4
4,wb-mon,tag7
4,pvp,tag3
16,mux,tag2
5,ipv4,tag3
12,cphb,tag2
7,ggp,tag7
10,ipv6-frag,tag5
16,aris,tag9
2,eigrp,tag5
11,kryptolan,tag10
17,ospfigp,tag6
11,xnet,tag4
3,ifmp,tag2
7,dcn-meas,tag4
10,sdrp,tag1
15,sscopmce,tag8
4,sat-mon,tag6
5,sat-mon,tag8
11,vrrp,tag2
13,iso-ip,tag7
12,emcon,tag6
19,br-sat-mon,tag2
15,nsfnet-igp,tag9
7,cphb,tag8
5,micp (deprecated),tag3
3,wb-mon,tag1
10,rsvp,tag2
5,sps,tag7
19,gre,tag2
16,ddp,tag7
1,pgm,tag2
13,aris,tag7
11,pipe,tag6
12,dcn-meas,tag5
3,ethernet,tag7
13,dcn-meas,tag5
2,pipe,tag1
18,snp,tag2
5,irtp,tag2
13,sprite-rpc,tag9
19,isis over ipv4,tag8
16,ptp,tag10
6,sprite-rpc,tag1
1,hopopt,tag7
0,dccp,tag5
17,hip,tag7
15,kryptolan,tag3
7,stp,tag8
15,ethernet,tag8
3,dccp,tag5
19,igmp,tag8
9,micp (deprecated),tag1
0,xtp,tag5
4,i-nlsp,tag1
10,crudp,tag6
18,mux,tag8
5,aggfrag,tag7
11,crudp,tag3
2,mpls-in-ip,tag6
1,kryptolan,tag5
0,iptm,tag2
0,iso-ip,tag3
17,pnni,tag2
9,udplite,tag8
3,iatp,tag8
10,swipe (deprecated),tag3
0,xnet,tag1
10,dccp,tag7
8,scc-sp,tag9
6,br-sat-mon,tag8
19,cftp,tag8
5,ipv6-nonxt,tag6
16,crudp,tag5
10,iso-tp4,tag1
7,srp,tag4
0,dsr,tag7
11,crudp,tag1
16,ggp,tag3
14,mtp,tag1
9,rvd,tag9
5,pnni,tag7
19,i-nlsp,tag9
8,tp++,tag8
10,vrrp,tag7
19,xns-idp,tag1
19,mfe-nsp,tag8
15,rdp,tag8
11,min-ipv4,tag8
14,hmp,tag9
2,trunk-2,tag4
8,ipv6-route,tag2
11,ddx,tag8
8,ggp,tag4
13,mfe-nsp,tag9
4,egp,tag5
7,sm (deprecated),tag3
11,sat-mon,tag10
3,skip,tag4
9,qnx,tag3
17,sscopmce,tag5
2,ddp,tag1
11,l2tp,tag9
16,rsvp,tag1
15,skip,tag6
3,hip,tag4
8,nsh,tag6
6,igp,tag1
18,merit-inp,tag3
18,wb-expak,tag3
10,srp,tag8
14,tlsp,tag6
4,trunk-1,tag2
10,hip,tag8
15,irtp,tag1
1,mtp,tag3
6,rohc,tag3
2,xns-idp,tag2
10,l2tp,tag8
1,crudp,tag6
10,qnx,tag1
19,scps,tag9
13,scc-sp,tag9
17,shim6,tag3
13,mpls-in-ip,tag2
2,dsr,tag5
15,narp,tag6
17,argus (deprecated),tag3
7,chaos,tag5
11,snp,tag7
11,sm (deprecated),tag6
1,mux,tag8
7,udp,tag7
18,ippc,tag9
15,sm (deprecated),tag4
2,nvp-ii,tag8
3,etherip,tag7
6,sat-mon,tag10
6,ipv6-frag,tag8
3,kryptolan,tag4
1,rvd,tag10
11,irtp,tag5
13,cftp,tag7
13,swipe (deprecated),tag7
13,leaf-2,tag4
14,st,tag7
18,ah,tag1
2,ax.25,tag1
7,iso-ip,tag3
3,ipv6-opts,tag6
0,idrp,tag9
11,etherip,tag7
15,qnx,tag7
9,dcn-meas,tag10
8,sat-mon,tag1
8,crudp,tag9
6,ipv4,tag1
18,sat-expak,tag6
3,ptp,tag5
12,smp,tag4
12,fc,tag4
8,ipv6,tag2
8,idrp,tag7
8,visa,tag2
7,vmtp,tag4
17,3pc,tag2
15,scc-sp,tag3
3,st,tag8
9,udplite,tag6
17,iptm,tag1
0,ospfigp,tag2
3,sps,tag3
12,udp,tag4
3,icmp,tag7
2,sun-nd,tag6
8,vmtp,tag10
2,igp,tag8
1,ddp,tag2
9,vrrp,tag4
11,min-ipv4,tag1
12,sat-mon,tag3
4,irtp,tag10
15,dccp,tag7
17,ptp,tag1
1,ddx,tag6
13,ospfigp,tag9
8,idrp,tag9
18,uti,tag5
13,pup,tag1
6,cftp,tag1
13,dcn-meas,tag3
11,mfe-nsp,tag3
4,trunk-2,tag1
4,vmtp,tag9
19,pipe,tag6
2,chaos,tag9
0,cphb,tag9
7,iptm,tag8
5,scps,tag2
18,iatp,tag5
16,nvp-ii,tag6
6,xnet,tag9
11,uti,tag3
19,pgm,tag10
10,wb-expak,tag5
16,sscopmce,tag5
3,wb-expak,tag6
19,idpr-cmtp,tag1
7,netblt,tag9
2,nvp-ii,tag9
1,ipv6-opts,tag4
15,esp,tag5
18,tcf,tag4
1,pvp,tag2
6,netblt,tag9
8,idrp,tag10
12,tp++,tag3
14,rdp,tag6
19,ax.25,tag8
10,ipv6-route,tag8
12,stp,tag3
12,ipx-in-ip,tag6
9,tlsp,tag2
7,igp,tag6
6,iatp,tag2
5,ah,tag6
18,isis over ipv4,tag9
2,scps,tag9
16,sdrp,tag9
19,ipv6-opts,tag2
2,swipe (deprecated),tag5
14,ipv6-frag,tag3
4,sdrp,tag3
17,mux,tag2
8,a/n,tag9
11,pgm,tag2
14,sps,tag9
6,ippc,tag6
1,sscopmce,tag9
4,br-sat-mon,tag9
17,rohc,tag1
7,vines,tag5
19,iptm,tag3
11,ipx-in-ip,tag1
12,i-nlsp,tag10
19,crudp,tag3
19,mux,tag8
16,wb-expak,tag4
13,dsr,tag6
9,xns-idp,tag7
0,ggp,tag6
5,secure-vmtp,tag10
15,pipe,tag6
16,dgp,tag9
15,ipip,tag1
10,ipip,tag6
0,l2tp,tag4
4,3pc,tag9
1,i-nlsp,tag8
17,sdrp,tag3
7,xnet,tag2
13,bna,tag3
12,rohc,tag7
0,i-nlsp,tag6
14,chaos,tag8
4,cbt,tag8
18,rsvp,tag6
14,ddx,tag7
17,sps,tag6
10,ggp,tag2
2,skip,tag8
18,hip,tag7
1,trunk-2,tag2
13,br-sat-mon,tag4
6,sdrp,tag10
18,mfe-nsp,tag8
12,xnet,tag8
1,sat-mon,tag4
18,sdrp,tag6
4,qnx,tag8
0,etherip,tag7
9,idpr-cmtp,tag1
2,il,tag3
12,snp,tag7
4,ifmp,tag4
10,mobility header,tag2
11,manet,tag3
12,xnet,tag1
17,iptm,tag5
7,udp,tag9
3,skip,tag5
6,ippc,tag4
19,pnni,tag4
6,manet,tag4
10,egp,tag5
15,bbn-rcc-mon,tag7
6,dsr,tag6
5,ah,tag7
0,vrrp,tag10
10,udp,tag7
19,etherip,tag10
1,rdp,tag6
4,idpr,tag6
10,sat-mon,tag2
18,qnx,tag7
19,rsvp-e2e-ignore,tag1
12,rohc,tag9
19,sscopmce,tag3
1,xns-idp,tag5
2,udplite,tag8
12,icmp,tag5
4,irtp,tag4
8,sprite-rpc,tag7
8,tcf,tag7
14,compaq-peer,tag4
2,st,tag10
1,idpr-cmtp,tag2
15,ah,tag8
6,nsh,tag10
18,xnet,tag5
1,ipip,tag6
3,xnet,tag6
14,wb-expak,tag9
8,wsn,tag10
3,dgp,tag10
14,xnet,tag10
11,fc,tag8
15,eigrp,tag10
13,i-nlsp,tag7
6,iso-ip,tag10
17,ipip,tag6
8,sscopmce,tag10
1,mpls-in-ip,tag3
10,argus (deprecated),tag5
6,aggfrag,tag4
18,emcon,tag5
2,trunk-1,tag9
8,xnet,tag4
18,shim6,tag8
15,ax.25,tag2
15,uti,tag4
3,ipcomp,tag1
12,ipv4,tag10
5,wesp,tag8
10,ifmp,tag1
6,compaq-peer,tag3
0,pgm,tag5
2,crtp,tag8
18,rdp,tag6
1,br-sat-mon,tag7
3,sat-mon,tag3
12,egp,tag6
13,mfe-nsp,tag6
7,cpnx,tag9
18,rvd,tag5
18,tp++,tag4
18,xns-idp,tag6
7,tcp,tag3
12,sat-expak,tag4
18,sctp,tag10
4,trunk-1,tag10
8,xns-idp,tag9
18,mobility header,tag5
12,mobility header,tag5
13,dcn-meas,tag6
15,secure-vmtp,tag1
11,a/n,tag2
12,ggp,tag8
10,aggfrag,tag2
4,sat-mon,tag9
14,iptm,tag6
0,rsvp,tag9
15,iplt,tag5
12,ipv6-nonxt,tag9
10,secure-vmtp,tag9
16,ippc,tag6
15,ipv4,tag4
8,gre,tag3
11,wb-mon,tag10
8,nsfnet-igp,tag8
13,uti,tag5
9,tcp,tag3
5,isis over ipv4,tag1
0,bbn-rcc-mon,tag2
6,compaq-peer,tag4
17,a/n,tag5
1,udplite,tag6
19,argus (deprecated),tag2
16,dsr,tag4
4,scc-sp,tag5
5,gre,tag2
7,etherip,tag3
0,wb-expak,tag10
17,mfe-nsp,tag4
5,udplite,tag2
3,wsn,tag9
7,sdrp,tag7
18,nvp-ii,tag5
14,hip,tag8
16,hip,tag9
6,mobility header,tag7
11,nvp-ii,tag1
9,gre,tag7
8,dccp,tag9
5,micp (deprecated),tag6
2,netblt,tag7
18,ggp,tag9
6,vines,tag6
4,tp++,tag9
1,idpr,tag4
0,ethernet,tag8
5,ipv6-route,tag8
1,l2tp,tag3
11,chaos,tag3
3,argus (deprecated),tag6
14,cbt,tag10
17,pup,tag1
6,srp,tag8
14,igmp,tag6
17,fc,tag5
10,pvp,tag2
9,ax.25,tag2
1,mtp,tag10
15,tp++,tag8
14,fire,tag7
7,kryptolan,tag2
0,idpr-cmtp,tag5
16,bbn-rcc-mon,tag10
1,larp,tag1
19,shim6,tag7
13,leaf-2,tag10
5,sun-nd,tag4
6,secure-vmtp,tag4
18,ax.25,tag10
0,i-nlsp,tag9
2,tlsp,tag4
8,iso-tp4,tag3
1,ipv6-opts,tag10
1,ipv6-opts,tag2
3,vines,tag10
14,ipv6-icmp,tag2
5,pnni,tag6
4,mfe-nsp,tag3
9,ddp,tag9
19,skip,tag3
9,ipv6-frag,tag10
18,qnx,tag1
12,ipv6-frag,tag3
14,ddp,tag3
10,sat-mon,tag5
13,mtp,tag5
2,dccp,tag2
12,udplite,tag2
4,skip,tag2
14,esp,tag1
18,rsvp,tag2
7,sprite-rpc,tag4
3,wb-mon,tag4
17,argus (deprecated),tag9
14,pgm,tag7
14,bna,tag5
1,udplite,tag2
11,scc-sp,tag2
5,merit-inp,tag5
5,pup,tag2
18,srp,tag2
0,ipv6-frag,tag8
7,skip,tag2
11,kryptolan,tag3
11,vmtp,tag9
3,nsfnet-igp,tag3
3,scc-sp,tag2
9,wb-expak,tag10
3,ipv4,tag7
1,mtp,tag5
19,sscopmce,tag1
13,bbn-rcc-mon,tag3
10,skip,tag3
0,pup,tag1
2,tlsp,tag6
4,cftp,tag4
17,ipcv,tag7
17,sctp,tag4
4,idrp,tag3
18,etherip,tag4
13,xnet,tag5
14,dccp,tag3
12,udp,tag2
3,br-sat-mon,tag4
19,fire,tag3
19,3pc,tag1
13,pipe,tag1
18,ospfigp,tag9
8,narp,tag4
15,wb-expak,tag3
4,rvd,tag3
14,pgm,tag10
12,il,tag8
8,crtp,tag4
12,rsvp-e2e-ignore,tag5
14,wesp,tag4
11,ipip,tag7
10,tcp,tag2
8,ipcv,tag4
0,gmtp,tag6
6,leaf-1,tag2
3,mpls-in-ip,tag10
4,br-sat-mon,tag1
9,rdp,tag10
2,st,tag6
10,bbn-rcc-mon,tag5
15,emcon,tag6
2,igmp,tag2
17,leaf-2,tag9
7,crudp,tag3
3,wsn,tag6
7,narp,tag1
8,il,tag4
19,merit-inp,tag10
4,prm,tag9
4,rsvp,tag9
14,ddx,tag5
5,larp,tag4
16,sctp,tag3
6,igp,tag9
13,ah,tag9
14,xns-idp,tag8
8,nsfnet-igp,tag9
0,narp,tag10
16,xnet,tag3
11,hopopt,tag5
13,ggp,tag8
19,pgm,tag1
5,cphb,tag1
13,secure-vmtp,tag6
4,argus (deprecated),tag1
14,rdp,tag8
5,vmtp,tag10
8,chaos,tag10
16,sat-expak,tag8
1,ipv4,tag7
9,iptm,tag3
5,bbn-rcc-mon,tag8
4,rohc,tag1
0,mfe-nsp,tag4
13,3pc,tag1
13,ptp,tag9
19,dccp,tag1
11,secure-vmtp,tag4
16,a/n,tag6
11,xns-idp,tag1
4,fire,tag2
14,vmtp,tag5
10,ippc,tag4
14,crudp,tag4
5,igp,tag8
13,ipv4,tag6
18,emcon,tag2
9,iso-ip,tag2
13,scps,tag3
17,gre,tag2
9,fc,tag5
16,pipe,tag6
9,pipe,tag9
0,wesp,tag6
19,iso-tp4,tag1
1,pipe,tag1
19,egp,tag10
13,irtp,tag6
19,tcp,tag3
11,dgp,tag4
7,tcf,tag6
13,xnet,tag6
3,ipv6-opts,tag4
17,ipv4,tag5
13,cpnx,tag7
18,vmtp,tag6
1,vmtp,tag5
8,a/n,tag2
7,br-sat-mon,tag4
4,ipv6-nonxt,tag8
0,nsfnet-igp,tag2
5,ipv6,tag7
5,min-ipv4,tag5
0,iso-ip,tag8
16,xnet,tag8
6,pim,tag8
16,prm,tag1
15,wsn,tag8
4,smp,tag8
0,ax.25,tag8
1,ax.25,tag6
7,wsn,tag8
6,ptp,tag9
0,mfe-nsp,tag10
15,micp (deprecated),tag4
14,ah,tag2
15,shim6,tag6
4,chaos,tag2
8,mux,tag5
12,xtp,tag1
15,vines,tag5
9,ipv6-opts,tag3
10,cphb,tag4
9,dcn-meas,tag5
3,smp,tag3
19,vines,tag3
7,pnni,tag10
14,leaf-2,tag10
0,gre,tag8
1,rohc,tag9
11,chaos,tag6
11,pup,tag7
6,trunk-1,tag5
15,leaf-1,tag2
6,ifmp,tag1
8,aggfrag,tag2
6,ipv6-route,tag9
8,tlsp,tag3
19,ipv6-route,tag2
16,etherip,tag3
16,pnni,tag2
15,uti,tag10
2,isis over ipv4,tag3
0,iatp,tag1
7,hip,tag4
8,srp,tag5
14,iplt,tag6
7,visa,tag2
9,wesp,tag8
13,idrp,tag1
6,ipx-in-ip,tag8
12,iplt,tag2
18,pgm,tag8
6,etherip,tag2
2,ipv4,tag9
1,etherip,tag6
1,mux,tag9
11,mpls-in-ip,tag10
13,vrrp,tag2
8,pipe,tag1
9,argus (deprecated),tag4
7,dccp,tag5
0,ptp,tag9
6,dgp,tag10
6,crtp,tag9
16,pvp,tag8
19,l2tp,tag10
6,irtp,tag9
6,wb-expak,tag10
14,crudp,tag7
10,trunk-2,tag10
14,sdrp,tag5
18,rohc,tag5
13,vrrp,tag1
4,mtp,tag10
13,ddx,tag8
7,eigrp,tag3
9,isis over ipv4,tag7
6,udp,tag1
9,tcf,tag5
15,narp,tag4
13,smp,tag8
9,ipcv,tag7
19,egp,tag5
5,pnni,tag9
10,eigrp,tag5
14,gmtp,tag10
2,gmtp,tag2
9,egp,tag8
18,xns-idp,tag10
19,xtp,tag1
19,pnni,tag10
7,udplite,tag2
7,encap,tag9
8,argus (deprecated),tag6
17,ipx-in-ip,tag3
18,trunk-2,tag6
19,ah,tag7
1,vmtp,tag8
17,compaq-peer,tag9
16,cpnx,tag5
8,larp,tag9
3,tp++,tag7
6,leaf-2,tag3
19,wb-mon,tag9
15,narp,tag5
15,gmtp,tag1
14,mux,tag6
2,rohc,tag2
12,sdrp,tag1
17,kryptolan,tag10
1,ippc,tag10
18,ax.25,tag1
18,argus (deprecated),tag5
16,sat-expak,tag9
2,rsvp,tag5
7,crudp,tag1
17,wb-expak,tag2
6,bna,tag9
11,trunk-2,tag10
4,i-nlsp,tag4
10,udplite,tag1
8,ethernet,tag3
3,dccp,tag10
10,esp,tag5
17,prm,tag6
7,rsvp-e2e-ignore,tag4
11,rvd,tag10
18,sat-mon,tag10
6,leaf-2,tag9
2,smp,tag4
15,tp++,tag7
4,idpr-cmtp,tag8
7,trunk-2,tag4
9,ifmp,tag5
18,ipcv,tag7
18,rsvp,tag5
10,aggfrag,tag5
14,sps,tag6
14,3pc,tag4
2,ax.25,tag8
11,rvd,tag9
6,igmp,tag6
18,xtp,tag5
7,ddp,tag8
13,ethernet,tag2
6,netblt,tag4
10,aris,tag8
16,wb-mon,tag10
11,wb-expak,tag2
6,smp,tag4
11,wsn,tag1
17,xtp,tag10
4,i-nlsp,tag9
15,visa,tag4
3,vmtp,tag8
6,ipv6-nonxt,tag2
18,cbt,tag4
5,uti,tag6
15,isis over ipv4,tag1
7,crtp,tag1
5,swipe (deprecated),tag8
2,wsn,tag7
3,tlsp,tag8
13,il,tag3
15,mux,tag2
11,icmp,tag9
10,argus (deprecated),tag7
15,ospfigp,tag6
3,tcp,tag8
9,rohc,tag7
19,pnni,tag9
14,rohc,tag3
0,sps,tag5
16,br-sat-mon,tag8
11,ethernet,tag4
17,trunk-2,tag4
3,ggp,tag8
1,sscopmce,tag6
11,pup,tag5
14,ipv6-nonxt,tag8
19,argus (deprecated),tag8
18,prm,tag10
16,aris,tag5
3,mtp,tag1
0,sps,tag3
19,pim,tag3
12,ipcomp,tag5
1,pvp,tag7
12,wb-mon,tag5
13,aris,tag4
16,ah,tag6
16,sscopmce,tag2
13,sat-mon,tag10
10,ipv6-opts,tag4
7,bbn-rcc-mon,tag2
6,nvp-ii,tag9
1,igp,tag1
16,tlsp,tag6
3,merit-inp,tag10
3,nvp-ii,tag3
8,min-ipv4,tag8
2,crtp,tag5
0,larp,tag8
5,pipe,tag8
10,ipv6-opts,tag1
18,ddx,tag5
4,bbn-rcc-mon,tag8
1,ipv6-frag,tag1
13,iptm,tag7
2,swipe (deprecated),tag3
2,ptp,tag6
17,iso-tp4,tag4
13,fire,tag1
4,tcp,tag10
10,ptp,tag1
15,trunk-1,tag7
6,smp,tag2
8,merit-inp,tag8
8,cftp,tag10
6,pvp,tag10
11,cbt,tag4
14,igmp,tag8
4,smp,tag4
6,ipv6-opts,tag3
5,sm (deprecated),tag3
18,narp,tag5
19,prm,tag2
13,bbn-rcc-mon,tag5
10,ddp,tag2
10,idpr,tag1
19,dcn-meas,tag1
3,a/n,tag10
11,mux,tag2
3,ipcomp,tag5
5,ptp,tag2
9,uti,tag6
19,sm (deprecated),tag5
6,sat-mon,tag4
11,i-nlsp,tag8
7,mpls-in-ip,tag1
12,argus (deprecated),tag9
16,mobility header,tag1
14,ah,tag10
3,iplt,tag7
5,scc-sp,tag7
5,argus (deprecated),tag3
1,kryptolan,tag7
0,rsvp-e2e-ignore,tag3
17,compaq-peer,tag1
4,pvp,tag2
1,igp,tag4
1,sprite-rpc,tag1
13,kryptolan,tag1
8,iatp,tag3
10,rdp,tag6
4,leaf-1,tag10
0,bna,tag6
3,ifmp,tag10
13,a/n,tag2
17,pipe,tag5
15,igp,tag6
9,idrp,tag9
4,sun-nd,tag6
6,esp,tag7
17,egp,tag2
4,trunk-1,tag3
3,isis over ipv4,tag5
18,l2tp,tag4
3,ax.25,tag8
4,icmp,tag3
9,tlsp,tag7
2,emcon,tag7
5,iplt,tag6
13,argus (deprecated),tag4
15,iso-tp4,tag7
18,isis over ipv4,tag3
16,manet,tag4
4,sdrp,tag9
8,nsfnet-igp,tag7
5,ipv6-route,tag1
11,xtp,tag1
3,mtp,tag4
5,rvd,tag3
8,i-nlsp,tag5
14,br-sat-mon,tag8
3,idpr-cmtp,tag2
17,pgm,tag8
0,il,tag4
15,cbt,tag9
3,crtp,tag9
14,ptp,tag1
0,min-ipv4,tag10
7,pvp,tag1
9,chaos,tag6
6,iatp,tag7
19,tcp,tag2
9,igmp,tag9
17,sctp,tag3
2,nsh,tag4
13,sat-mon,tag6
12,hmp,tag2
12,hip,tag4
4,chaos,tag8
8,ipv4,tag4
18,mobility header,tag9
0,ippc,tag2
17,etherip,tag3
15,bna,tag4
9,qnx,tag1
14,rohc,tag9
5,igmp,tag4
10,ipv4,tag2
16,il,tag4
19,aris,tag6
18,xtp,tag8
13,ipv6-nonxt,tag7
4,sctp,tag6
13,gre,tag2
2,leaf-1,tag8
4,iatp,tag8
15,scps,tag2
3,sm (deprecated),tag6
1,st,tag4
18,ipv6,tag7
17,uti,tag10
1,sprite-rpc,tag5
16,uti,tag9
3,emcon,tag2
17,vines,tag2
17,gmtp,tag1
19,eigrp,tag10
7,vrrp,tag4
16,tcp,tag9
8,aris,tag9
15,i-nlsp,tag1
18,ddp,tag10
2,br-sat-mon,tag7
12,aggfrag,tag5
10,ipx-in-ip,tag7
13,hip,tag8
5,crtp,tag8
3,sm (deprecated),tag8
1,hmp,tag2
4,aris,tag3
2,sdrp,tag2
3,ptp,tag10
18,ipv6-icmp,tag5
13,ddp,tag9
15,pvp,tag6
2,xnet,tag7
14,iatp,tag8
15,pup,tag1
17,cbt,tag4
5,wb-mon,tag10
